X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,"Y(1=default, 0=non-default)",Credit_Score,Credit_Rating
0,0,4,1,4,1,2,2,0,2,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0,699.3802064732533,0
3,1,2,0,0,3,2,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,627.1275564311793,2
3,0,2,0,2,2,2,3,1,2,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,770.2904285287907,3
1,0,2,0,0,3,2,2,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,725.8765997395009,0
3,0,4,0,0,0,1,1,1,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,531.5445693280087,2
3,1,4,0,0,2,2,1,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,711.5400743578175,0
2,0,2,0,0,4,2,3,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,702.4973593414666,0
3,0,2,0,2,2,1,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,394.6117231180018,1
0,3,4,1,0,4,2,3,3,2,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,376.9994199492251,1
2,1,2,0,1,4,1,1,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,689.7632115758665,0
1,1,3,0,1,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,605.6415498426854,2
1,1,2,0,0,1,1,0,1,1,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,593.5708905074132,2
3,0,2,1,2,4,1,3,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,685.2271049894333,0
1,3,2,1,1,3,2,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,356.7729485702596,4
1,0,0,0,0,1,1,2,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,312.380458267932,4
1,0,2,0,0,4,1,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,602.1224482563267,2
1,0,2,0,0,2,2,1,0,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,681.7860410291735,0
3,1,4,0,2,4,2,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,676.9991347223573,0
0,0,1,0,0,4,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,314.34044884596693,4
3,1,2,0,4,4,2,3,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,812.3399114852303,3
0,0,4,0,0,2,2,3,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,695.098529117066,0
1,4,2,3,0,3,2,1,3,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,331.79726312417904,4
3,1,4,2,4,4,2,3,2,3,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,696.0655906826528,0
3,1,4,0,4,4,2,1,2,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,767.0699495448116,3
3,1,2,0,0,2,2,1,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,671.9602013960541,0
2,1,4,0,4,2,2,1,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,711.9884414836617,0
1,1,0,1,1,4,3,3,2,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,629.5595275619096,2
2,0,0,0,0,1,2,1,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,363.8489332517965,1
1,0,1,0,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,380.0721204905338,1
0,0,2,0,0,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,389.8575691346217,1
1,0,2,0,2,2,1,2,0,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,742.4090417081989,3
3,1,2,0,0,2,1,2,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,368.5705391157613,1
3,0,4,0,3,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,618.5245038963791,2
3,0,4,0,2,2,3,1,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,716.2401114355724,0
0,1,2,0,0,2,1,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,366.0687111091648,1
1,3,1,1,0,4,1,2,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,322.5214232464886,4
2,1,4,0,3,2,0,3,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,643.2725007223712,2
1,1,3,1,0,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,568.3689711326372,2
0,1,2,0,0,2,2,3,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,397.8863628585613,1
1,0,2,0,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,756.1935151339969,3
3,1,2,0,3,2,1,3,2,0,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,750.7783377351452,3
3,0,4,0,0,3,1,0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,652.6673793918188,2
1,2,1,1,4,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,693.9712227699661,0
1,1,2,3,0,2,1,3,2,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,347.945979810899,4
0,1,2,1,1,2,2,3,2,1,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,393.7466791604634,1
3,0,4,1,0,3,2,2,3,2,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,744.2418888225435,3
1,1,0,1,1,2,1,3,2,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,1,314.0685416329798,4
0,1,1,0,1,3,2,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,329.9084253893353,4
1,0,1,0,0,2,2,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,516.4542392148857,2
3,1,2,0,4,4,2,2,1,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,761.4638395603649,3
0,1,1,0,2,2,2,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,651.6554642186045,2
0,2,4,3,4,3,2,3,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,629.4558230236835,2
0,0,4,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,696.286375024707,0
0,0,2,0,0,0,1,3,2,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,607.0743402382725,2
0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,366.4018420267625,1
3,1,2,1,4,2,2,2,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,775.2451123150662,3
3,0,2,0,0,3,2,1,2,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,740.3521422205281,3
0,0,2,0,0,4,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,674.4082715447134,0
0,1,2,0,0,1,1,1,2,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,315.89827801814704,4
1,0,2,0,1,3,1,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,701.2803780531938,0
3,1,4,1,0,3,1,1,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,706.6363255647259,0
3,0,3,0,3,4,2,3,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,372.78150805608703,1
0,1,2,0,4,3,1,3,3,1,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,341.0546029582805,4
2,0,4,0,0,2,2,0,0,4,2,2,1,0,1,1,0,1,0,0,1,1,0,0,0,766.8997850641255,3
2,0,4,0,4,2,2,3,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,407.45346968460905,1
3,1,2,0,0,2,2,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,728.2481937482964,3
0,0,4,0,0,4,2,2,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,415.52978156342857,1
3,0,4,1,4,4,1,3,2,3,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,790.3834749495969,3
0,1,4,0,0,2,1,3,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,403.0053336488029,1
0,0,2,0,0,2,2,2,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,606.7940781211396,2
3,1,4,3,4,4,2,3,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,375.6968210861055,1
3,1,4,0,1,3,3,2,1,0,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,628.4057551647563,2
1,0,2,0,0,4,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,717.6383523566547,0
0,1,2,0,0,1,0,3,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,330.1244111731348,4
3,0,2,0,4,1,1,3,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,722.8106551114722,0
1,0,4,0,0,4,2,3,2,0,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,702.909971274877,0
3,0,4,0,0,4,2,3,0,3,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,776.3855328053,3
0,1,2,0,4,4,1,3,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,659.1107775953137,0
0,2,4,2,0,2,1,1,3,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,321.2807639394249,4
3,1,4,0,0,4,2,3,2,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,800.5889607507863,3
3,1,4,0,1,4,2,3,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,731.4360964206242,3
2,0,4,0,2,0,2,3,3,4,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,652.1093998684373,2
0,1,2,0,4,2,1,3,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,339.6964188819166,4
3,2,4,0,0,3,2,3,2,1,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,780.0032016219593,3
0,1,2,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,636.1712196328924,2
3,2,4,1,3,4,2,1,2,1,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,802.9152356999987,3
1,1,2,1,0,0,1,3,2,4,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,640.9097165150806,2
1,2,4,1,0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,371.21499859692045,1
3,1,4,0,3,4,2,3,0,3,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,784.4699822016521,3
1,0,0,0,0,2,2,1,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,595.5450129575219,2
1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,316.95781216058583,4
1,1,2,1,4,0,0,3,0,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,718.9020566121967,0
1,1,2,0,3,2,2,1,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,657.5413799137871,0
3,1,2,0,2,4,2,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,722.9532264690848,0
3,3,4,0,4,4,2,2,2,1,2,1,1,1,0,0,1,1,0,0,1,0,0,1,0,796.3526900300731,3
1,3,3,1,0,4,2,3,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,352.939558567768,4
0,2,4,1,0,2,2,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,359.78705019673856,4
1,1,2,0,0,4,1,3,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,1,413.5127696078506,1
3,1,2,1,4,4,2,3,2,1,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,788.7562306270278,3
3,0,4,0,4,2,3,1,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,731.8279906317177,3
2,1,2,0,0,4,0,3,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,687.9083354067784,0
3,1,2,0,2,4,2,2,3,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,748.6311303044131,3
3,0,2,0,1,1,1,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,608.9405177064871,2
0,1,2,2,4,4,2,3,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,393.635041192091,1
3,0,4,0,0,1,1,3,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,655.5101121300024,0
3,1,3,0,4,4,3,3,2,3,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,674.6465133723003,0
1,0,2,0,4,1,2,1,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,728.5629368860149,3
3,1,4,0,0,4,2,3,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,687.5125627747911,0
1,1,4,0,0,4,1,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,674.6129477141302,0
0,1,4,1,0,4,1,3,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,695.9791297568655,0
3,0,4,0,4,4,2,3,2,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,730.6229658308928,3
1,0,2,2,4,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,617.9241577155203,2
0,2,2,2,0,3,2,0,2,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,1,325.307268023808,4
1,0,2,0,0,1,3,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,759.1452501882334,3
3,0,4,0,4,4,2,3,0,4,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,736.6731556150862,3
1,2,1,2,0,0,2,1,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,635.7848937006514,2
1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,1,0,1,0,1,0,0,1,331.49958778835605,4
1,0,2,0,0,1,3,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,477.8635860683097,1
1,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,652.7694377800556,2
0,2,4,2,0,3,2,3,2,0,2,1,0,1,0,0,1,1,0,0,1,0,0,1,1,340.11448360926244,4
0,3,2,0,0,2,2,3,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,330.03234022121825,4
0,3,2,1,0,3,2,3,3,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,1,335.28485529730176,4
1,2,3,1,0,2,1,1,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,621.7520860430935,2
3,0,2,0,2,2,0,3,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,706.617340895672,0
3,0,4,0,0,3,1,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,754.2759592782224,3
0,2,2,4,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,619.554433534847,2
0,1,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,337.1024923522256,4
3,0,2,0,0,2,3,1,0,0,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,696.6716125805315,0
2,0,2,0,0,2,3,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,606.5342358161893,2
0,2,2,0,0,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,370.86527487549705,1
0,0,4,0,0,4,2,3,0,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,615.0021044200894,2
3,1,4,0,0,1,0,1,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,697.3893307677967,0
0,1,4,0,0,4,3,2,2,0,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,607.172857644868,2
0,1,4,1,0,4,1,3,0,1,0,2,0,1,0,1,0,1,0,1,0,0,0,1,1,424.1559396631383,1
3,1,0,1,0,2,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,362.82132794642297,1
0,2,2,2,4,4,2,3,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,325.6791485018581,4
1,3,3,1,4,2,2,3,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,607.4850621378218,2
3,1,3,0,2,2,2,1,2,2,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,680.5734758639171,0
0,1,2,0,0,1,1,2,2,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,1,369.32150823546726,1
0,3,0,3,0,4,2,3,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,316.4712404131234,4
1,1,2,1,4,4,1,3,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,714.6978120642294,0
2,0,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,396.9087547662186,1
0,0,0,0,0,2,2,3,2,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,334.51257604594457,4
3,0,2,0,4,2,1,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,681.3262963366391,0
3,0,2,0,0,1,1,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,454.0900449855951,1
0,1,4,0,0,4,2,3,1,3,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,744.9925383994396,3
3,1,4,0,0,4,3,2,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,763.6403138894696,3
0,2,2,1,0,3,2,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,358.01772205477164,4
3,1,3,0,0,2,2,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,715.1734431530576,0
3,1,2,0,0,1,1,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,377.46018929026826,1
3,1,1,0,0,3,2,3,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,690.9124266177785,0
3,1,2,0,0,4,2,3,1,2,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,736.2178431843738,3
1,1,2,1,4,3,2,2,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,697.2591405593207,0
3,1,2,1,4,2,2,3,2,4,2,1,0,0,0,1,0,1,0,1,0,0,0,1,1,340.006872111083,4
3,1,2,0,0,1,3,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,688.0505534862941,0
0,0,2,0,0,3,2,3,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,674.1983912205468,0
0,0,2,0,0,4,2,3,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,693.5595281045116,0
0,1,4,0,0,2,3,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,338.5561589518084,4
3,1,4,1,4,3,2,3,1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,808.5406153998603,3
3,0,4,0,0,2,2,3,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,738.5457537588625,3
0,1,1,0,0,3,2,3,3,1,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,302.41948013970483,4
3,2,3,2,0,4,2,1,2,2,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,685.2699962501024,0
3,1,2,0,1,1,3,2,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,739.3801356690244,3
3,0,2,0,4,3,1,2,1,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,719.5406239219294,0
3,0,4,0,0,2,2,1,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,683.7239731077267,0
0,0,2,1,0,2,1,1,1,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,1,352.205881582758,4
3,0,2,0,1,2,2,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,706.5828861574166,0
3,1,4,1,3,2,2,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,769.156788027419,3
3,1,3,0,0,2,3,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,430.9202428394996,1
0,1,2,0,0,1,1,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,344.2219815054309,4
3,1,4,1,3,1,2,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,681.2077452479828,0
3,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,389.163992311116,1
3,0,2,0,2,2,1,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,497.7837191770592,1
0,1,2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,589.5139852631344,2
3,0,4,0,0,4,2,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,696.8395729322929,0
3,2,2,1,4,4,2,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,684.0400594285668,0
0,0,2,0,0,4,1,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,593.1212062718982,2
3,2,3,2,2,3,1,3,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,690.7869801871061,0
2,0,4,0,0,4,2,3,0,2,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,775.811056945535,3
0,1,4,0,1,3,2,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,682.4811521433714,0
3,0,2,0,4,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,703.0218806767882,0
0,0,2,0,0,2,2,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,695.0576242956217,0
1,0,4,0,3,2,1,3,2,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,720.4067416687301,0
0,1,1,0,0,1,2,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,637.960387515938,2
3,2,2,0,0,4,2,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,612.9006002438674,2
0,0,2,0,0,1,2,1,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,358.9826018263837,4
3,1,4,1,4,3,2,2,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,787.0996793727326,3
3,1,2,2,0,3,2,2,2,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,734.5416518162159,3
3,1,2,2,4,2,0,3,3,2,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,698.4697074335393,0
1,1,4,0,4,4,2,3,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,682.0257034775225,0
3,1,4,0,0,0,1,3,2,4,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,732.5686579822805,3
1,1,2,1,0,3,0,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,533.2637657950188,2
0,0,2,0,0,1,1,3,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,367.9883467129333,1
1,1,4,0,4,3,2,2,3,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,677.0657616391038,0
1,3,2,4,0,2,2,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,312.84047280102345,4
3,2,4,1,0,4,2,3,2,1,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,731.9254864132809,3
3,1,1,2,4,1,2,3,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,665.2863103281295,0
0,1,4,0,0,4,2,3,2,2,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,628.1293363842052,2
3,0,4,0,0,4,2,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,769.6090999171547,3
0,0,4,0,0,2,2,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,572.2257023921345,2
1,2,4,1,0,2,2,3,2,1,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,720.6706541857297,0
3,1,4,0,4,2,2,2,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,745.6942899090193,3
3,2,3,2,4,3,2,1,2,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,755.4131409340118,3
0,1,2,0,0,1,1,3,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,592.8633738716367,2
3,0,4,0,3,3,1,1,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,733.0980376758864,3
3,0,2,0,4,3,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,681.3804557555187,0
0,1,2,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,620.1725125899995,2
0,0,4,0,0,4,2,3,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,359.7394174441655,4
3,1,4,0,4,1,0,3,0,2,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,646.8441741709821,2
3,2,4,2,4,4,2,3,3,2,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,608.5920824467918,2
3,0,2,0,4,2,3,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,773.2258465105172,3
3,1,2,0,0,4,2,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,730.6771336241791,3
0,0,2,0,0,2,2,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,667.8799460187347,0
0,1,2,0,4,3,2,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,643.1366460776035,2
1,2,2,0,4,2,3,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,626.6871816673026,2
3,0,3,0,0,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,758.0301060057229,3
1,0,2,0,4,2,1,1,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,656.1234493262646,0
3,2,3,1,0,2,1,3,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,629.4315285586515,2
1,1,4,1,0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,385.39184660722793,1
1,1,2,0,4,4,1,3,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,715.9545579100584,0
3,0,2,0,3,4,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,736.4957323620397,3
0,1,1,0,0,2,2,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,317.96489152368883,4
1,3,0,4,0,2,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,357.11419338076206,4
3,0,2,0,1,2,2,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,802.8720892191805,3
0,0,2,4,0,4,2,3,3,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,337.5732897652896,4
0,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,337.01089796387674,4
0,1,2,0,0,4,2,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,357.76376649805445,4
3,1,4,0,0,2,1,1,3,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,720.5625376588207,0
3,3,3,3,2,3,2,0,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,770.0707800517732,3
0,0,2,0,0,1,1,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,426.0084586902135,1
1,0,2,0,0,3,2,3,1,0,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0,591.6722349530876,2
